{1: [], 2: [], 3: [], 4: [], 5: []} | Peter | 1
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, biography], 4: [Arnold, brit, romance], 5: [Alice, swede]} | mystery | 5
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, biography], 4: [Arnold, brit, romance], 5: [Alice, swede, mystery]} | science fiction | 1
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, dane], 4: [Arnold, brit], 5: [Alice, swede]} | biography | 4
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, dane], 4: [Arnold, brit], 5: [Alice, swede]} | biography | 5
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, dane], 4: [Arnold, brit], 5: [Alice, swede, biography]} | romance | 4
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, dane], 4: [Arnold, brit, romance], 5: [Alice, swede, biography]} | mystery | 1
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, dane], 4: [Arnold, brit, romance], 5: [Alice, swede, biography]} | science fiction | 3
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction], 4: [Arnold, brit, romance], 5: [Alice, swede, biography]} | stir fry | 1
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction], 4: [Arnold, brit, romance], 5: [Alice, swede, biography]} | stir fry | 2
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction], 4: [Arnold, brit, romance], 5: [Alice, swede, biography]} | stir fry | 3
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction, stir fry], 4: [Arnold, brit, romance], 5: [Alice, swede, biography]} | grilled cheese | 1
{1: [Bob, german, mystery, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction, stir fry], 4: [Arnold, brit, romance], 5: [Alice, swede, biography]} | pizza | 5
{1: [Bob, german, mystery, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction, stir fry], 4: [Arnold, brit, romance], 5: [Alice, swede, biography, pizza]} | spaghetti | 2
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction], 4: [Arnold, brit, romance], 5: [Alice, swede, biography]} | stir fry | 4
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction], 4: [Arnold, brit, romance, stir fry], 5: [Alice, swede, biography]} | grilled cheese | 1
{1: [Bob, german, mystery, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction], 4: [Arnold, brit, romance, stir fry], 5: [Alice, swede, biography]} | pizza | 5
{1: [Bob, german, mystery, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction], 4: [Arnold, brit, romance, stir fry], 5: [Alice, swede, biography, pizza]} | spaghetti | 2
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction], 4: [Arnold, brit, romance], 5: [Alice, swede, biography]} | stir fry | 5
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction], 4: [Arnold, brit, romance], 5: [Alice, swede, biography, stir fry]} | grilled cheese | 1
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, dane], 4: [Arnold, brit, romance], 5: [Alice, swede, biography]} | mystery | 3
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, mystery], 4: [Arnold, brit, romance], 5: [Alice, swede, biography]} | science fiction | 1
{1: [Bob, german], 2: [Peter, norwegian], 3: [Eric, dane], 4: [Arnold], 5: [Alice]} | brit | 5
{1: [Bob, german], 2: [Peter, norwegian], 3: [Eric, dane], 4: [Arnold], 5: [Alice, brit]} | swede | 4
{1: [Bob, german], 2: [Peter, norwegian], 3: [Eric, dane], 4: [Arnold, swede], 5: [Alice, brit]} | fantasy | 2
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, dane], 4: [Arnold, swede], 5: [Alice, brit]} | biography | 1
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, dane], 4: [Arnold, swede], 5: [Alice, brit]} | romance | 5
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, dane], 4: [Arnold, swede], 5: [Alice, brit, romance]} | mystery | 3
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, mystery], 4: [Arnold, swede], 5: [Alice, brit, romance]} | science fiction | 4
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, mystery], 4: [Arnold, swede, science fiction], 5: [Alice, brit, romance]} | stir fry | 1
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, mystery], 4: [Arnold, swede, science fiction], 5: [Alice, brit, romance]} | stir fry | 2
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, mystery], 4: [Arnold, swede, science fiction], 5: [Alice, brit, romance]} | stir fry | 3
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, mystery, stir fry], 4: [Arnold, swede, science fiction], 5: [Alice, brit, romance]} | grilled cheese | 1
{1: [Bob, german, biography, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, mystery, stir fry], 4: [Arnold, swede, science fiction], 5: [Alice, brit, romance]} | pizza | 5
{1: [Bob, german, biography, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, mystery, stir fry], 4: [Arnold, swede, science fiction], 5: [Alice, brit, romance, pizza]} | spaghetti | 2
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, mystery], 4: [Arnold, swede, science fiction], 5: [Alice, brit, romance]} | stir fry | 4
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, mystery], 4: [Arnold, swede, science fiction, stir fry], 5: [Alice, brit, romance]} | grilled cheese | 1
{1: [Bob, german, biography, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, mystery], 4: [Arnold, swede, science fiction, stir fry], 5: [Alice, brit, romance]} | pizza | 5
{1: [Bob, german, biography, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, mystery], 4: [Arnold, swede, science fiction, stir fry], 5: [Alice, brit, romance, pizza]} | spaghetti | 2
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, mystery], 4: [Arnold, swede, science fiction], 5: [Alice, brit, romance]} | stir fry | 5
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, mystery], 4: [Arnold, swede, science fiction], 5: [Alice, brit, romance, stir fry]} | grilled cheese | 1
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, dane], 4: [Arnold, swede], 5: [Alice, brit, romance]} | mystery | 4
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, dane], 4: [Arnold, swede, mystery], 5: [Alice, brit, romance]} | science fiction | 3
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction], 4: [Arnold, swede, mystery], 5: [Alice, brit, romance]} | stir fry | 1
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction], 4: [Arnold, swede, mystery], 5: [Alice, brit, romance]} | stir fry | 2
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction], 4: [Arnold, swede, mystery], 5: [Alice, brit, romance]} | stir fry | 3
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction, stir fry], 4: [Arnold, swede, mystery], 5: [Alice, brit, romance]} | grilled cheese | 1
{1: [Bob, german, biography, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction, stir fry], 4: [Arnold, swede, mystery], 5: [Alice, brit, romance]} | pizza | 5
{1: [Bob, german, biography, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction, stir fry], 4: [Arnold, swede, mystery], 5: [Alice, brit, romance, pizza]} | spaghetti | 2
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction], 4: [Arnold, swede, mystery], 5: [Alice, brit, romance]} | stir fry | 4
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction], 4: [Arnold, swede, mystery, stir fry], 5: [Alice, brit, romance]} | grilled cheese | 1
{1: [Bob, german, biography, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction], 4: [Arnold, swede, mystery, stir fry], 5: [Alice, brit, romance]} | pizza | 5
{1: [Bob, german, biography, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction], 4: [Arnold, swede, mystery, stir fry], 5: [Alice, brit, romance, pizza]} | spaghetti | 2
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction], 4: [Arnold, swede, mystery], 5: [Alice, brit, romance]} | stir fry | 5
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction], 4: [Arnold, swede, mystery], 5: [Alice, brit, romance, stir fry]} | grilled cheese | 1
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, dane], 4: [Arnold, swede], 5: [Alice, brit]} | biography | 3
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, biography], 4: [Arnold, swede], 5: [Alice, brit]} | romance | 5
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, biography], 4: [Arnold, swede], 5: [Alice, brit, romance]} | mystery | 1
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, biography], 4: [Arnold, swede], 5: [Alice, brit, romance]} | science fiction | 4
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, biography], 4: [Arnold, swede, science fiction], 5: [Alice, brit, romance]} | stir fry | 1
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, biography], 4: [Arnold, swede, science fiction], 5: [Alice, brit, romance]} | stir fry | 2
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, biography], 4: [Arnold, swede, science fiction], 5: [Alice, brit, romance]} | stir fry | 3
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, biography, stir fry], 4: [Arnold, swede, science fiction], 5: [Alice, brit, romance]} | grilled cheese | 1
{1: [Bob, german, mystery, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, biography, stir fry], 4: [Arnold, swede, science fiction], 5: [Alice, brit, romance]} | pizza | 5
{1: [Bob, german, mystery, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, biography, stir fry], 4: [Arnold, swede, science fiction], 5: [Alice, brit, romance, pizza]} | spaghetti | 2
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, biography], 4: [Arnold, swede, science fiction], 5: [Alice, brit, romance]} | stir fry | 4
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, biography], 4: [Arnold, swede, science fiction, stir fry], 5: [Alice, brit, romance]} | grilled cheese | 1
{1: [Bob, german, mystery, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, biography], 4: [Arnold, swede, science fiction, stir fry], 5: [Alice, brit, romance]} | pizza | 5
{1: [Bob, german, mystery, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, biography], 4: [Arnold, swede, science fiction, stir fry], 5: [Alice, brit, romance, pizza]} | spaghetti | 2
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, biography], 4: [Arnold, swede, science fiction], 5: [Alice, brit, romance]} | stir fry | 5
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, biography], 4: [Arnold, swede, science fiction], 5: [Alice, brit, romance, stir fry]} | grilled cheese | 1
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, biography], 4: [Arnold, swede], 5: [Alice, brit, romance]} | mystery | 4
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, biography], 4: [Arnold, swede, mystery], 5: [Alice, brit, romance]} | science fiction | 1
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, dane], 4: [Arnold, swede], 5: [Alice, brit]} | biography | 4
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, dane], 4: [Arnold, swede, biography], 5: [Alice, brit]} | romance | 5
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, dane], 4: [Arnold, swede, biography], 5: [Alice, brit, romance]} | mystery | 1
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, dane], 4: [Arnold, swede, biography], 5: [Alice, brit, romance]} | science fiction | 3
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction], 4: [Arnold, swede, biography], 5: [Alice, brit, romance]} | stir fry | 1
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction], 4: [Arnold, swede, biography], 5: [Alice, brit, romance]} | stir fry | 2
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction], 4: [Arnold, swede, biography], 5: [Alice, brit, romance]} | stir fry | 3
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction, stir fry], 4: [Arnold, swede, biography], 5: [Alice, brit, romance]} | grilled cheese | 1
{1: [Bob, german, mystery, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction, stir fry], 4: [Arnold, swede, biography], 5: [Alice, brit, romance]} | pizza | 5
{1: [Bob, german, mystery, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction, stir fry], 4: [Arnold, swede, biography], 5: [Alice, brit, romance, pizza]} | spaghetti | 2
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction], 4: [Arnold, swede, biography], 5: [Alice, brit, romance]} | stir fry | 4
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction], 4: [Arnold, swede, biography, stir fry], 5: [Alice, brit, romance]} | grilled cheese | 1
{1: [Bob, german, mystery, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction], 4: [Arnold, swede, biography, stir fry], 5: [Alice, brit, romance]} | pizza | 5
{1: [Bob, german, mystery, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction], 4: [Arnold, swede, biography, stir fry], 5: [Alice, brit, romance, pizza]} | spaghetti | 2
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction], 4: [Arnold, swede, biography], 5: [Alice, brit, romance]} | stir fry | 5
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, science fiction], 4: [Arnold, swede, biography], 5: [Alice, brit, romance, stir fry]} | grilled cheese | 1
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, dane], 4: [Arnold, swede, biography], 5: [Alice, brit, romance]} | mystery | 3
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, dane, mystery], 4: [Arnold, swede, biography], 5: [Alice, brit, romance]} | science fiction | 1
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, dane], 4: [Arnold, swede], 5: [Alice, brit]} | biography | 5
{1: [Bob, german], 2: [Peter, norwegian], 3: [Eric], 4: [Arnold], 5: [Alice]} | dane | 4
{1: [Bob, german], 2: [Peter, norwegian], 3: [Eric], 4: [Arnold, dane], 5: [Alice]} | brit | 3
{1: [Bob, german], 2: [Peter, norwegian], 3: [Eric, brit], 4: [Arnold, dane], 5: [Alice]} | swede | 5
{1: [Bob, german], 2: [Peter, norwegian], 3: [Eric, brit], 4: [Arnold, dane], 5: [Alice, swede]} | fantasy | 2
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, brit], 4: [Arnold, dane], 5: [Alice, swede]} | biography | 1
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, brit], 4: [Arnold, dane], 5: [Alice, swede]} | romance | 3
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane], 5: [Alice, swede]} | mystery | 4
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, mystery], 5: [Alice, swede]} | science fiction | 5
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, mystery], 5: [Alice, swede, science fiction]} | stir fry | 1
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, mystery], 5: [Alice, swede, science fiction]} | stir fry | 2
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, mystery], 5: [Alice, swede, science fiction]} | stir fry | 3
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance, stir fry], 4: [Arnold, dane, mystery], 5: [Alice, swede, science fiction]} | grilled cheese | 1
{1: [Bob, german, biography, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance, stir fry], 4: [Arnold, dane, mystery], 5: [Alice, swede, science fiction]} | pizza | 2
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, mystery], 5: [Alice, swede, science fiction]} | stir fry | 4
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, mystery, stir fry], 5: [Alice, swede, science fiction]} | grilled cheese | 1
{1: [Bob, german, biography, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, mystery, stir fry], 5: [Alice, swede, science fiction]} | pizza | 2
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, mystery], 5: [Alice, swede, science fiction]} | stir fry | 5
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, mystery], 5: [Alice, swede, science fiction, stir fry]} | grilled cheese | 1
{1: [Bob, german, biography, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, mystery], 5: [Alice, swede, science fiction, stir fry]} | pizza | 2
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane], 5: [Alice, swede]} | mystery | 5
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane], 5: [Alice, swede, mystery]} | science fiction | 4
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, science fiction], 5: [Alice, swede, mystery]} | stir fry | 1
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, science fiction], 5: [Alice, swede, mystery]} | stir fry | 2
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, science fiction], 5: [Alice, swede, mystery]} | stir fry | 3
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance, stir fry], 4: [Arnold, dane, science fiction], 5: [Alice, swede, mystery]} | grilled cheese | 1
{1: [Bob, german, biography, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance, stir fry], 4: [Arnold, dane, science fiction], 5: [Alice, swede, mystery]} | pizza | 2
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, science fiction], 5: [Alice, swede, mystery]} | stir fry | 4
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, science fiction, stir fry], 5: [Alice, swede, mystery]} | grilled cheese | 1
{1: [Bob, german, biography, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, science fiction, stir fry], 5: [Alice, swede, mystery]} | pizza | 2
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, science fiction], 5: [Alice, swede, mystery]} | stir fry | 5
{1: [Bob, german, biography], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, science fiction], 5: [Alice, swede, mystery, stir fry]} | grilled cheese | 1
{1: [Bob, german, biography, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, science fiction], 5: [Alice, swede, mystery, stir fry]} | pizza | 2
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, brit], 4: [Arnold, dane], 5: [Alice, swede]} | biography | 3
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, brit], 4: [Arnold, dane], 5: [Alice, swede]} | biography | 4
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, brit], 4: [Arnold, dane, biography], 5: [Alice, swede]} | romance | 3
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, biography], 5: [Alice, swede]} | mystery | 1
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, biography], 5: [Alice, swede]} | science fiction | 5
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, biography], 5: [Alice, swede, science fiction]} | stir fry | 1
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, biography], 5: [Alice, swede, science fiction]} | stir fry | 2
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, biography], 5: [Alice, swede, science fiction]} | stir fry | 3
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance, stir fry], 4: [Arnold, dane, biography], 5: [Alice, swede, science fiction]} | grilled cheese | 1
{1: [Bob, german, mystery, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance, stir fry], 4: [Arnold, dane, biography], 5: [Alice, swede, science fiction]} | pizza | 2
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, biography], 5: [Alice, swede, science fiction]} | stir fry | 4
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, biography, stir fry], 5: [Alice, swede, science fiction]} | grilled cheese | 1
{1: [Bob, german, mystery, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, biography, stir fry], 5: [Alice, swede, science fiction]} | pizza | 2
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, biography], 5: [Alice, swede, science fiction]} | stir fry | 5
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, biography], 5: [Alice, swede, science fiction, stir fry]} | grilled cheese | 1
{1: [Bob, german, mystery, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, biography], 5: [Alice, swede, science fiction, stir fry]} | pizza | 2
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, biography], 5: [Alice, swede]} | mystery | 5
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, biography], 5: [Alice, swede, mystery]} | science fiction | 1
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, brit], 4: [Arnold, dane], 5: [Alice, swede]} | biography | 5
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, brit], 4: [Arnold, dane], 5: [Alice, swede, biography]} | romance | 3
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane], 5: [Alice, swede, biography]} | mystery | 1
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane], 5: [Alice, swede, biography]} | science fiction | 4
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, science fiction], 5: [Alice, swede, biography]} | stir fry | 1
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, science fiction], 5: [Alice, swede, biography]} | stir fry | 2
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, science fiction], 5: [Alice, swede, biography]} | stir fry | 3
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance, stir fry], 4: [Arnold, dane, science fiction], 5: [Alice, swede, biography]} | grilled cheese | 1
{1: [Bob, german, mystery, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance, stir fry], 4: [Arnold, dane, science fiction], 5: [Alice, swede, biography]} | pizza | 2
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, science fiction], 5: [Alice, swede, biography]} | stir fry | 4
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, science fiction, stir fry], 5: [Alice, swede, biography]} | grilled cheese | 1
{1: [Bob, german, mystery, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, science fiction, stir fry], 5: [Alice, swede, biography]} | pizza | 2
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, science fiction], 5: [Alice, swede, biography]} | stir fry | 5
{1: [Bob, german, mystery], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, science fiction], 5: [Alice, swede, biography, stir fry]} | grilled cheese | 1
{1: [Bob, german, mystery, grilled cheese], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, science fiction], 5: [Alice, swede, biography, stir fry]} | pizza | 2
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane], 5: [Alice, swede, biography]} | mystery | 4
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, brit, romance], 4: [Arnold, dane, mystery], 5: [Alice, swede, biography]} | science fiction | 1
{1: [Bob, german], 2: [Peter, norwegian], 3: [Eric], 4: [Arnold, dane], 5: [Alice]} | brit | 5
{1: [Bob, german], 2: [Peter, norwegian], 3: [Eric], 4: [Arnold, dane], 5: [Alice, brit]} | swede | 3
{1: [Bob, german], 2: [Peter, norwegian], 3: [Eric, swede], 4: [Arnold, dane], 5: [Alice, brit]} | fantasy | 2
{1: [Bob, german], 2: [Peter, norwegian, fantasy], 3: [Eric, swede], 4: [Arnold, dane], 5: [Alice, brit]} | biography | 1
